name,epsilon,surface_area,specific_surface_area,tau_cg,tau_e2,D_rel_e2,err_pct,passed
grf_p20_s05_r3,0.1754655838012695,120265.9140625,0.0573472566902637,10.578297589762547,1.0810021465139372,0.16231751654436447,89.78094407591531,False
grf_p20_s05_r4,0.1516556739807129,95424.640625,0.0455020144581794,8.813750629435606,0.8311684848889443,0.18246080877450038,90.56963919408997,False
grf_p20_s08_r0,0.2000002861022949,80449.2734375,0.0383612029254436,33682841.352964826,606842.831048647,3.2957509897033296e-07,98.19836211354766,False
grf_p20_s08_r1,0.1682543754577636,67830.421875,0.032344065606594,4.6086878325856375,1.1324655098898702,0.14857350973463726,75.42759347068824,False
grf_p20_s08_r2,0.1356744766235351,54965.3515625,0.0262095220386981,6.119788141864224,0.7034364289376228,0.19287382774366668,88.50554279607233,False
grf_p20_s08_r3,0.1121368408203125,46915.41015625,0.0223710108548402,3.773301571401985,0.82084432006162,0.1366115816113517,78.24599214961151,False
grf_p20_s08_r4,0.1908717155456543,79470.8515625,0.0378946550190448,5.088805352215628,0.8839128536139276,0.21593951797992814,82.63024831104852,False
grf_p20_s12_r0,0.174023151397705,39855.12890625,0.0190044064074754,14.501111379555226,1.393340334045706,0.12489637107713016,90.39149277889042,False
grf_p20_s12_r1,0.1496682167053222,39212.55859375,0.0186980050057172,6.919070773223232,0.5053336929878671,0.2961769990446999,92.69650926330301,False
grf_p20_s12_r2,0.2000002861022949,55140.546875,0.0262930616736412,32841509.157205,731665.454969815,2.733493630781652e-07,97.77213205560227,False
grf_p20_s12_r3,0.2000002861022949,52451.50390625,0.0250108260661363,24271814.58366446,592810.916834895,3.37376185934844e-07,97.55761599615272,False
grf_p20_s12_r4,0.2000002861022949,56938.9375,0.0271506011486053,32140111.09733996,729602.3045016485,2.7412233331541375e-07,97.7299322261458,False
grf_p28_s03_r0,0.2776069641113281,274256.3125,0.1307756006717682,4.871135235116161,1.0555774886167397,0.26299060666319496,78.32994902282636,False
grf_p28_s03_r1,0.2760624885559082,267560.59375,0.1275828331708908,4.9419789427675,1.084952860558372,0.25444652813195257,78.04618609016572,False
grf_p28_s03_r2,0.2736859321594238,265809.125,0.1267476677894592,5.127975915238961,1.1356441776685926,0.2409962006949079,77.85394868385079,False
grf_p28_s03_r3,0.2760133743286133,270292.90625,0.1288857012987136,6.433563741801235,1.261212651882096,0.21884760981165313,80.39636036109299,False
grf_p28_s03_r4,0.2743911743164062,267866.71875,0.1277288049459457,5.303052648001366,1.0486457223556767,0.261662417026805,80.22562112878713,False
grf_p28_s05_r0,0.2730798721313476,158355.03125,0.075509563088417,4.393775097125206,1.1396107752192097,0.2396255617000632,74.06306080698478,False
grf_p28_s05_r1,0.2736515998840332,158319.5625,0.075492650270462,4.823067067387978,1.0326111651338703,0.2650093366446956,78.59015537818136,False
grf_p28_s05_r2,0.2753515243530273,163200.21875,0.0778199285268783,5.132532529139098,1.0016065287045672,0.27490987374967946,80.48514017167719,False
grf_p28_s05_r3,0.2629055976867676,152367.59375,0.0726545304059982,4.683878500607693,0.9543405033652976,0.27548406125453306,79.6249944732452,False
grf_p28_s05_r4,0.2757201194763183,160535.15625,0.0765491276979446,4.525129102297059,1.2464516256301883,0.22120402734195008,72.45489360740093,False
grf_p28_s08_r0,0.2630696296691894,83617.140625,0.039871759712696,8.000236202917831,1.0248153408412237,0.25669954301547404,87.19018645390176,False
grf_p28_s08_r1,0.2644805908203125,99299.9609375,0.0473499111831188,3.747998294808088,0.8395738815525176,0.3150176495858138,77.5994059891773,False
grf_p28_s08_r2,0.2747206687927246,94076.7578125,0.0448592938482761,3.4976410346510165,0.9277369600101504,0.2961191378962835,73.47535236409082,False
grf_p28_s08_r3,0.2519893646240234,85881.328125,0.0409514084458351,4.429253247743219,1.1531194874345607,0.21852840696036172,73.96582622540053,False
grf_p28_s08_r4,0.243504524230957,79677.25,0.0379930734634399,4.00397148904519,0.9775432451350822,0.2490984674517476,75.58565919338768,False
grf_p28_s12_r0,0.2798171043395996,63337.4609375,0.0302016548812389,2.8990079322342788,0.9516029101374206,0.29404818055799276,67.17487732418807,False
grf_p28_s12_r1,0.2735157012939453,63671.3359375,0.030360858887434,4.454847244254495,1.2928257741782034,0.21156423917043896,70.9793466915036,False
grf_p28_s12_r2,0.2470769882202148,52346.234375,0.0249606296420097,2.610810190995129,0.7443603341333485,0.33193196478945125,71.48929720357687,False
grf_p28_s12_r3,0.2746801376342773,62636.42578125,0.0298673752695322,4.655828028698046,1.1003316148962154,0.24963395935886606,76.36657522327104,False
grf_p28_s12_r4,0.1489777565002441,37702.33203125,0.0179778728634119,6.442735949255116,0.6353421944090273,0.23448427919826403,90.13862744937602,False
grf_p40_s03_r0,0.3987793922424316,319219.25,0.1522156000137329,2.656813271931241,1.168228954758442,0.3413537993713641,56.02894011782564,False
